Date,Ticker,Return
2021-06-30,ABC,-0.0021789413765578303
2021-07-31,ABC,0.06708010232324546
2021-08-31,ABC,0.0040075505854144655
2021-09-30,ABC,-0.022584123591618543
2021-10-31,ABC,0.021515306714421145
2021-11-30,ABC,-0.047900509643764355
2021-12-31,ABC,0.14807785272047425
2022-01-31,ABC,0.02490769646841251
2022-02-28,ABC,0.04988783350543757
2022-03-31,ABC,0.08545576897836638
2022-04-30,ABC,-0.022105947592743758
2022-05-31,ABC,0.026248182137586618
2022-06-30,ABC,-0.08598743668695952
2022-07-31,ABC,0.031453077605927415
2022-08-31,ABC,0.00744378797140266
2022-09-30,ABC,-0.07662375972728508
2022-10-31,ABC,0.16175269543392012
2022-11-30,ABC,0.089014912378097
2022-12-31,ABC,-0.029175654989715305
2023-01-31,ABC,0.019612615332805783
2023-02-28,ABC,-0.041265914909772605
2020-01-31,ABT,
2020-02-29,ABT,-0.11602015285018186
2020-03-31,ABT,0.024406300926120172
2020-04-30,ABT,0.1719398510699932
2020-05-31,ABT,0.03073096997179836
2020-06-30,ABT,-0.03676782502531617
2020-07-31,ABT,0.10500598962750995
2020-08-31,ABT,0.08773852219543676
2020-09-30,ABT,-0.005846352990016013
2020-10-31,ABT,-0.0309627264147454
2020-11-30,ABT,0.02958808848790162
2020-12-31,ABT,0.01173531442336273
2021-01-31,ABT,0.13332630373765153
2021-02-28,ABT,-0.03082771600591727
2021-03-31,ABT,0.0005009174823820128
2021-04-30,ABT,0.005681741580884747
2021-05-31,ABT,-0.028564319401103266
2021-06-30,ABT,-0.006172203328493109
2021-07-31,ABT,0.047533596263409805
2021-08-31,ABT,0.04455277523248857
2021-09-30,ABT,-0.06520527050964087
2021-10-31,ABT,0.0952987279967461
2021-11-30,ABT,-0.02420669818830201
2021-12-31,ABT,0.11902675815318808
2022-01-31,ABT,-0.0911638860125028
2022-02-28,ABT,-0.05366392597701042
2022-03-31,ABT,-0.018736535955416578
2022-04-30,ABT,-0.03723907503888646
2022-05-31,ABT,0.03488977939251403
2022-06-30,ABT,-0.0750041944198544
2022-07-31,ABT,0.006201270280180582
2022-08-31,ABT,-0.056872427861260344
2022-09-30,ABT,-0.05737943361471265
2022-10-31,ABT,0.027354691852369717
2022-11-30,ABT,0.08732567135756897
2022-12-31,ABT,0.020542815966466232
2023-01-31,ABT,0.011481387812935173
2023-02-28,ABT,-0.03446408939676371
2020-01-31,ACGL,
2020-02-29,ACGL,-0.08446556963597718
2020-03-31,ACGL,-0.29606730473288534
2020-04-30,ACGL,-0.1556570112556359
2020-05-31,ACGL,0.17436531448114123
2020-06-30,ACGL,0.015237431454234507
2020-07-31,ACGL,0.07329844361015225
2020-08-31,ACGL,0.025691086683816033
2020-09-30,ACGL,-0.0726062412509304
2020-10-31,ACGL,0.03282048152043271
2020-11-30,ACGL,0.06587228529542122
2020-12-31,ACGL,0.12018629938477932
2021-01-31,ACGL,-0.12919323223839074
2021-02-28,ACGL,0.14040114195592568
2021-03-31,ACGL,0.07118925903924578
2021-04-30,ACGL,0.034923121967417536
2021-05-31,ACGL,0.004532871048243514
2021-06-30,ACGL,-0.023815512095143876
2021-07-31,ACGL,0.0015408673704950804
2021-08-31,ACGL,0.053846114721053606
2021-09-30,ACGL,-0.07104618679691466
2021-10-31,ACGL,0.09533785648385629
2021-11-30,ACGL,-0.03443325292245769
2021-12-31,ACGL,0.1007924612968365
2022-01-31,ACGL,0.04206971653066627
2022-02-28,ACGL,0.017055287580574285
2022-03-31,ACGL,0.02780720742138776
2022-04-30,ACGL,-0.05679471507629552
2022-05-31,ACGL,0.039194241018045695
2022-06-30,ACGL,-0.04150858499806376
2022-07-31,ACGL,-0.023961312648266064
2022-08-31,ACGL,0.02972972183469058
2022-09-30,ACGL,-0.003937014443785136
2022-10-31,ACGL,0.2626262372426691
2022-11-30,ACGL,0.04191304082455849
2022-12-31,ACGL,0.04790517341336198
2023-01-31,ACGL,0.025007959945070324
2023-02-28,ACGL,0.05376844081611165
2020-01-31,ACN,
2020-02-29,ACN,-0.11997476989040456
2020-03-31,ACN,-0.09596323545998497
2020-04-30,ACN,0.1394438189537679
2020-05-31,ACN,0.08871983832508201
2020-06-30,ACN,0.06497355167498209
2020-07-31,ACN,0.050687140900238514
2020-08-31,ACN,0.06739922974355239
2020-09-30,ACN,-0.05810028353908303
2020-10-31,ACN,-0.03642030544719854
2020-11-30,ACN,0.1483563501572509
2020-12-31,ACN,0.04865722355142754
2021-01-31,ACN,-0.0706837954858236
2021-02-28,ACN,0.037119625652139554
2021-03-31,ACN,0.10103638478411914
2021-04-30,ACN,0.0529135502852458
2021-05-31,ACN,-0.026933691538480797
2021-06-30,ACN,0.04476176388460473
2021-07-31,ACN,0.08069048302591342
2021-08-31,ACN,0.05943089714718974
2021-09-30,ACN,-0.04944142548408992
2021-10-31,ACN,0.12482876358839068
2021-11-30,ACN,-0.003874093309283011
2021-12-31,ACN,0.15990479200757624
2022-01-31,ACN,-0.14486387762776576
2022-02-28,ACN,-0.1062277169885929
2022-03-31,ACN,0.06711605920868635
2022-04-30,ACN,-0.10667992238386836
2022-05-31,ACN,-0.006325716394168901
2022-06-30,ACN,-0.06972457941979204
2022-07-31,ACN,0.10696701692523969
2022-08-31,ACN,-0.05812059559030658
2022-09-30,ACN,-0.10802198104709804
2022-10-31,ACN,0.10828806447707828
2022-11-30,ACN,0.05998583045024164
2022-12-31,ACN,-0.11328211432521684
2023-01-31,ACN,0.050035294348666826
2023-02-28,ACN,-0.007167174655043684
2020-01-31,ADBE,
2020-02-29,ADBE,-0.01714421393208987
2020-03-31,ADBE,-0.07788596796220182
2020-04-30,ADBE,0.11123688254261
2020-05-31,ADBE,0.09320209843290628
2020-06-30,ADBE,0.12599583726347796
2020-07-31,ADBE,0.020697916005047112
2020-08-31,ADBE,0.15545104020899658
2020-09-30,ADBE,-0.044722377369140975
2020-10-31,ADBE,-0.08835101282419056
2020-11-30,ADBE,0.07016326255635197
2020-12-31,ADBE,0.045248383056930574
2021-01-31,ADBE,-0.08268016977370907
2021-02-28,ADBE,0.0019618205977194325
2021-03-31,ADBE,0.03415489640574809
2021-04-30,ADBE,0.06935650453196018
2021-05-31,ADBE,-0.0073966435706659395
2021-06-30,ADBE,0.16064852002322239
2021-07-31,ADBE,0.06145411743420559
2021-08-31,ADBE,0.06767692517054358
2021-09-30,ADBE,-0.13255995161329337
2021-10-31,ADBE,0.12964638790848237
2021-11-30,ADBE,0.02996800337253136
2021-12-31,ADBE,-0.15345223822308918
2022-01-31,ADBE,-0.0577716818443712
2022-02-28,ADBE,-0.12468649941837828
2022-03-31,ADBE,-0.025786857995771295
2022-04-30,ADBE,-0.13096436405256728
2022-05-31,ADBE,0.05184997637672084
2022-06-30,ADBE,-0.12106226492917938
2022-07-31,ADBE,0.12036277619092006
2022-08-31,ADBE,-0.08943722108769736
2022-09-30,ADBE,-0.2630676670740144
2022-10-31,ADBE,0.15734006494300012
2022-11-30,ADBE,0.0829827085581829
2022-12-31,ADBE,-0.02435275005029791
2023-01-31,ADBE,0.10046651912528914
2023-02-28,ADBE,-0.036425960921776857
2020-01-31,ADI,
2020-02-29,ADI,-0.0009845793818964443
2020-03-31,ADI,-0.1778998932787068
2020-04-30,ADI,0.22253209925431738
2020-05-31,ADI,0.03616748765516009
2020-06-30,ADI,0.08579006480653484
2020-07-31,ADI,-0.06351913023115974
2020-08-31,ADI,0.022937901427517948
2020-09-30,ADI,-0.0011978960714958964
2020-10-31,ADI,0.015333262113672141
2020-11-30,ADI,0.17337383564830144
2020-12-31,ADI,0.06689697323650745
2021-01-31,ADI,-0.0027074887143387905
2021-02-28,ADI,0.06215655472068082
2021-03-31,ADI,-0.004749209189043535
2021-04-30,ADI,-0.012380661339191246
2021-05-31,ADI,0.07923718942044888
2021-06-30,ADI,0.045929566849790326
2021-07-31,ADI,-0.02753258084579835
2021-08-31,ADI,-0.02258700198653052
2021-09-30,ADI,0.027799852250818935
2021-10-31,ADI,0.03588491420490114
2021-11-30,ADI,0.03896475654808729
2021-12-31,ADI,-0.021119347039767367
2022-01-31,ADI,-0.06713317109553674
2022-02-28,ADI,-0.017672519198984382
2022-03-31,ADI,0.030507200757692088
2022-04-30,ADI,-0.0653831379421358
2022-05-31,ADI,0.09589325697262963
2022-06-30,ADI,-0.1324822096512568
2022-07-31,ADI,0.1770828051462856
2022-08-31,ADI,-0.1145656716476725
2022-09-30,ADI,-0.08044610023388088
2022-10-31,ADI,0.023539501550601027
2022-11-30,ADI,0.20537103564101344
2022-12-31,ADI,-0.0415903124382041
2023-01-31,ADI,0.045357571765984206
2023-02-28,ADI,0.12387009588823372
2020-01-31,ADM,
2020-02-29,ADM,-0.15222975629921187
2020-03-31,ADM,-0.06560438636413457
2020-04-30,ADM,0.05571357322995785
2020-05-31,ADM,0.06917912879235555
2020-06-30,ADM,0.015008903218601377
2020-07-31,ADM,0.07343350102885071
2020-08-31,ADM,0.053606589972206464
2020-09-30,ADM,0.03865063716468664
2020-10-31,ADM,-0.005377638919303318
2020-11-30,ADM,0.0841217670844654
2020-12-31,ADM,0.012859207593818756
2021-01-31,ADM,-0.00793510631810046
2021-02-28,ADM,0.1392825422805195
2021-03-31,ADM,0.007423149299333742
2021-04-30,ADM,0.10754386229190271
2021-05-31,ADM,0.059653413039300496
2021-06-30,ADM,-0.08913256963201599
2021-07-31,ADM,-0.014521442370245774
2021-08-31,ADM,0.010654485068528174
2021-09-30,ADM,0.00016657070674330754
2021-10-31,ADM,0.07048827869560514
2021-11-30,ADM,-0.026218609217062205
2021-12-31,ADM,0.08648130354546146
2022-01-31,ADM,0.10963146391858447
2022-02-28,ADM,0.05155580624773837
2022-03-31,ADM,0.15054174495814143
2022-04-30,ADM,-0.007755389132703572
2022-05-31,ADM,0.018742976386768584
2022-06-30,ADM,-0.14556276857981065
2022-07-31,ADM,0.06662370553063623
2022-08-31,ADM,0.06681277224725846
2022-09-30,ADM,-0.08465126512072696
2022-10-31,ADM,0.20546923859719035
2022-11-30,ADM,0.00964545015039886
2022-12-31,ADM,-0.0476923273014177
2023-01-31,ADM,-0.10770056067603995
2023-02-28,ADM,-0.009817691288408925
2020-01-31,ADP,
2020-02-29,ADP,-0.09714700051012881
2020-03-31,ADP,-0.1112479401782992
2020-04-30,ADP,0.07323716808289893
2020-05-31,ADP,-0.0013634088939036282
2020-06-30,ADP,0.022345331577131144
2020-07-31,ADP,-0.10732750134307667
2020-08-31,ADP,0.04649775127837574
2020-09-30,ADP,0.009568994598972091
2020-10-31,ADP,0.13241099700326542
2020-11-30,ADP,0.10078477271865482
2020-12-31,ADP,0.018792944592914917
2021-01-31,ADP,-0.06288302554605207
2021-02-28,ADP,0.0539003421290456
2021-03-31,ADP,0.08859683138939078
2021-04-30,ADP,-0.007852811310296581
2021-05-31,ADP,0.04829142600141534
2021-06-30,ADP,0.01804096559672841
2021-07-31,ADP,0.055432624023837196
2021-08-31,ADP,-0.002814610527538508
2021-09-30,ADP,-0.039272212252287164
2021-10-31,ADP,0.12289901892563604
2021-11-30,ADP,0.02850901711558196
2021-12-31,ADP,0.07271607439468664
2022-01-31,ADP,-0.16388191204318825
2022-02-28,ADP,-0.008391099019855575
2022-03-31,ADP,0.1185388400133558
2022-04-30,ADP,-0.04113556176175237
2022-05-31,ADP,0.021816843468314362
2022-06-30,ADP,-0.05338805785772083
2022-07-31,ADP,0.14797185661088696
2022-08-31,ADP,0.013644689229527218
2022-09-30,ADP,-0.07054787818746311
2022-10-31,ADP,0.06857061164212008
2022-11-30,ADP,0.09284247803239709
2022-12-31,ADP,-0.09132514001399883
2023-01-31,ADP,-0.054634526577960085
2023-02-28,ADP,0.012798367746753803
2020-01-31,ADSK,
2020-02-29,ADSK,-0.03032766591616831
2020-03-31,ADSK,-0.18220870646273013
2020-04-30,ADSK,0.19878281592583513
2020-05-31,ADSK,0.12424517390762624
2020-06-30,ADSK,0.13694266037612146
2020-07-31,ADSK,-0.011538984645903416
2020-08-31,ADSK,0.0392082415921442
2020-09-30,ADSK,-0.059788370467504626
2020-10-31,ADSK,0.019609535894616226
2020-11-30,ADSK,0.18973430828753624
2020-12-31,ADSK,0.0896049115624078
2021-01-31,ADSK,-0.09140631426229551
2021-02-28,ADSK,-0.005154427111463744
2021-03-31,ADSK,0.004166644552479726
2021-04-30,ADSK,0.05325639578089936
2021-05-31,ADSK,-0.020725628565816057
2021-06-30,ADSK,0.02112925507042762
2021-07-31,ADSK,0.10013707296168661
2021-08-31,ADSK,-0.03437862665293645
2021-09-30,ADSK,-0.08036371119499808
2021-10-31,ADSK,0.11375660271534405
2021-11-30,ADSK,-0.19967880682327
2021-12-31,ADSK,0.106219755854575
2022-01-31,ADSK,-0.11166829859755234
2022-02-28,ADSK,-0.118339398507181
2022-03-31,ADSK,-0.02669931316394325
2022-04-30,ADSK,-0.11695827669868009
2022-05-31,ADSK,0.09758031138958012
2022-06-30,ADSK,-0.17227433591399666
2022-07-31,ADSK,0.2579669625401002
2022-08-31,ADSK,-0.06740015411150713
2022-09-30,ADSK,-0.07405572536237737
2022-10-31,ADSK,0.14721627168485862
2022-11-30,ADSK,-0.05762951902773816
2022-12-31,ADSK,-0.07467195869737764
2023-01-31,ADSK,0.1513887155997462
2023-02-28,ADSK,0.022401896186054593
2020-01-31,AEE,
2020-02-29,AEE,-0.03717224423850929
2020-03-31,AEE,-0.07247483237264107
2020-04-30,AEE,-0.0010984726558066482
2020-05-31,AEE,0.027216656296775055
2020-06-30,AEE,-0.05240300038766599
2020-07-31,AEE,0.14042069280640734
2020-08-31,AEE,-0.014082691913210654
2020-09-30,AEE,0.00592701649928018
2020-10-31,AEE,0.025796684762202426
2020-11-30,AEE,-0.041173703265027894
2020-12-31,AEE,0.010252984691296207
2021-01-31,AEE,-0.06840881230445095
2021-02-28,AEE,-0.03369085268662031
2021-03-31,AEE,0.1664672455898435
2021-04-30,AEE,0.04277282724119447
2021-05-31,AEE,-0.007543609948252539
2021-06-30,AEE,-0.043296868483087114
2021-07-31,AEE,0.048475715563441435
2021-08-31,AEE,0.04528123473601964
2021-09-30,AEE,-0.07080721115656463
2021-10-31,AEE,0.04061736945493588
2021-11-30,AEE,-0.032032400522020166
2021-12-31,AEE,0.09796942758624527
2022-01-31,AEE,-0.0030334149643956865
2022-02-28,AEE,-0.03144017334562543
2022-03-31,AEE,0.09086684660025468
2022-04-30,AEE,-0.009172361249544458
2022-05-31,AEE,0.024650170914038316
2022-06-30,AEE,-0.050740641949534315
2022-07-31,AEE,0.030544512146830183
2022-08-31,AEE,-0.005369415649188802
2022-09-30,AEE,-0.1303174188824956
2022-10-31,AEE,0.012042129789682665
2022-11-30,AEE,0.0956820825926914
2022-12-31,AEE,-0.004478297438933909
2023-01-31,AEE,-0.023054379943512227
2023-02-28,AEE,0.004489459851706679
2020-01-31,AEP,
2020-02-29,AEP,-0.13763881868019667
2020-03-31,AEP,-0.10396595495825445
2020-04-30,AEP,0.039134862870794374
2020-05-31,AEP,0.034940187778175424
2020-06-30,AEP,-0.065806431128413
2020-07-31,AEP,0.09090898914992951
2020-08-31,AEP,-0.0851551779446087
2020-09-30,AEP,0.03678802739877152
2020-10-31,AEP,0.10033038645725312
2020-11-30,AEP,-0.04829766814311076
2020-12-31,AEP,-0.019083487357641538
2021-01-31,AEP,-0.02834158257065622
2021-02-28,AEP,-0.06636648537419232
2021-03-31,AEP,0.13159651080595225
2021-04-30,AEP,0.04734359295375201
2021-05-31,AEP,-0.022338925559532763
2021-06-30,AEP,-0.016395291137875412
2021-07-31,AEP,0.04173070736676565
2021-08-31,AEP,0.024944405564661487
2021-09-30,AEP,-0.09366980977929984
2021-10-31,AEP,0.043483632025198116
2021-11-30,AEP,-0.034227606005264644
2021-12-31,AEP,0.09771741422725166
2022-01-31,AEP,0.016072820919683206
2022-02-28,AEP,0.011512503441466482
2022-03-31,AEP,0.10060667362023046
2022-04-30,AEP,-0.006615175452756805
2022-05-31,AEP,0.029462195045535378
2022-06-30,AEP,-0.059688291784301795
2022-07-31,AEP,0.027308683036438408
2022-08-31,AEP,0.01663960460909575
2022-09-30,AEP,-0.13722555308162832
2022-10-31,AEP,0.01700406330359061
2022-11-30,AEP,0.10100096755858501
2022-12-31,AEP,-0.019111632698259773
2023-01-31,AEP,-0.010426518120997819
2023-02-28,AEP,-0.016496332880652664
2020-01-31,AES,
2020-02-29,AES,-0.15760332407145217
2020-03-31,AES,-0.1870890184207632
2020-04-30,AES,-0.015908196057445756
2020-05-31,AES,-0.05735846913534659
2020-06-30,AES,0.16012823394538644
2020-07-31,AES,0.06090800661996809
2020-08-31,AES,0.1654631479182218
2020-09-30,AES,0.020281707790507975
2020-10-31,AES,0.08470763403579329
2020-11-30,AES,0.048205131501957155
2020-12-31,AES,0.149706434017864
2021-01-31,AES,0.04474327866079397
2021-02-28,AES,0.08897076197062326
2021-03-31,AES,0.009412685938947174
2021-04-30,AES,0.0433049067860789
2021-05-31,AES,-0.0866282541402621
2021-06-30,AES,0.02597400044689624
2021-07-31,AES,-0.08521760694320335
2021-08-31,AES,0.007172971956842078
2021-09-30,AES,-0.04356931253185092
2021-10-31,AES,0.10074457090599065
2021-11-30,AES,-0.06401370072647439
2021-12-31,AES,0.03934969514269304
2022-01-31,AES,-0.08068501177379217
2022-02-28,AES,-0.042831444661732165
2022-03-31,AES,0.21196426585473116
2022-04-30,AES,-0.20038630329118556
2022-05-31,AES,0.07933403096764957
2022-06-30,AES,-0.046733181714905925
2022-07-31,AES,0.06514501832022268
2022-08-31,AES,0.1453646763076195
2022-09-30,AES,-0.11198430556471284
2022-10-31,AES,0.16447549417151186
2022-11-30,AES,0.10550464235276724
2022-12-31,AES,-0.005532529160928501
2023-01-31,AES,-0.04092101583767638
2023-02-28,AES,-0.04304999313187485
2020-01-31,AFL,
2020-02-29,AFL,-0.16466156159404954
2020-03-31,AFL,-0.20093346861211092
2020-04-30,AFL,0.08761691120121906
2020-05-31,AFL,-0.012721685155435147
2020-06-30,AFL,-0.012064845770571764
2020-07-31,AFL,-0.012767076824661716
2020-08-31,AFL,0.02877508002641238
2020-09-30,AFL,0.0008257350268077168
2020-10-31,AFL,-0.06602444990970702
2020-11-30,AFL,0.30239701645532646
2020-12-31,AFL,0.012292422166706896
2021-01-31,AFL,0.015965757197257346
2021-02-28,AFL,0.06749015878797993
2021-03-31,AFL,0.06869908375014044
2021-04-30,AFL,0.049824129480996904
2021-05-31,AFL,0.06111052753819979
2021-06-30,AFL,-0.05328156163494091
2021-07-31,AFL,0.024972138323013926
2021-08-31,AFL,0.036491859261217785
2021-09-30,AFL,-0.080275128591897
2021-10-31,AFL,0.029541410712969896
2021-11-30,AFL,0.01457296918726203
2021-12-31,AFL,0.07850020954933812
2022-01-31,AFL,0.07586917577450891
2022-02-28,AFL,-0.021444011312950595
2022-03-31,AFL,0.054018648368275635
2022-04-30,AFL,-0.1104208833319944
2022-05-31,AFL,0.05743716804540977
2022-06-30,AFL,-0.08651143949431617
2022-07-31,AFL,0.03560450643072577
2022-08-31,AFL,0.03699823665117252
2022-09-30,AFL,-0.05419046626104962
2022-10-31,AFL,0.15854092039955492
2022-11-30,AFL,0.10474580910601206
2022-12-31,AFL,0.00013905374931222347
2023-01-31,AFL,0.02168470260845967
2023-02-28,AFL,-0.05619043882201313
2020-01-31,AIG,
2020-02-29,AIG,-0.1611618942289058
2020-03-31,AIG,-0.41754943601849814
